,QuollRun,Cycle,Duration,Plag,Flag,Hlag,DF,DFH,DFF,Speed,Gait,sdh,sdf,PlagM,FlagM,HlagM,GaitM,surf,cali,SpC,GaitCY,GaitCYM
374,pincushion_ff2_flatxypts.csv,1,46.25,0.345945946,0.194594595,0.064864865,0.357442282,0.385174419,0.329710145,2105.386915,Transverse Gallop,390.3618975,391.9445549,0.367567568,0.183783784,0.054054054,Transverse Gallop,flat,1.011640252,2081.161669,Half Bound,Half Bound
375,pincushion_ff2_flatxypts.csv,2,45.75,0.284153005,0.153005464,-0.043715847,0.35032165,0.366651206,0.333992095,2089.464364,Rotary Gallop,363.6642142,363.8777084,0.316939891,0.131147541,-0.043715847,Rotary Gallop,flat,1.011640252,2065.422328,Half Bound,Half Bound
376,pincushion_ff3_flatxypts.csv,1,38.5,0.519480519,0.181818182,-0.077922078,0.395940171,0.39957265,0.392307692,2366.801848,Rotary Gallop,317.1758019,347.8240973,0.519480519,0.168831169,-0.051948052,Rotary Gallop,flat,1.011640252,2339.568679,Half Bound,Half Bound
377,pincushion_ff3_flatxypts.csv,2,46.25,0.410810811,0.12972973,0,0.361943324,0.371173469,0.352713178,2030.422979,Half Bound,365.017713,346.3435144,0.432432432,0.118918919,0,Half Bound,flat,1.011640252,2007.060291,Half Bound,Half Bound
378,pincushion_ff4_flatxypts.csv,1,46.25,0.367567568,0.12972973,0,0.31874816,0.337101064,0.300395257,2446.937921,Half Bound,502.6515756,484.6478026,0.389189189,0.140540541,-0.021621622,Rotary Gallop,flat,1.011640252,2418.782681,Half Bound,Half Bound
379,pincushion_ff4_flatxypts.csv,2,47.25,0.402116402,0.084656085,0.021164021,0.328197369,0.333478072,0.322916667,2488.038131,Half Bound,426.5846038,442.7570998,0.412698413,0.084656085,0.021164021,Half Bound,flat,1.011640252,2459.409979,Bound,Bound
380,pincushion_ff5_flatxypts.csv,1,45.5,0.417582418,0.131868132,0.021978022,0.334226184,0.357934397,0.31051797,2526.937269,Half Bound,450.3147768,443.0336581,0.450549451,0.120879121,0.021978022,Half Bound,flat,1.011640252,2497.861531,Half Bound,Half Bound
381,pincushion_ff5_flatxypts.csv,2,46.75,0.49197861,0.14973262,0,0.385408712,0.381489362,0.389328063,2184.762151,Half Bound,352.2949751,368.8075165,0.49197861,0.139037433,-0.010695187,Rotary Gallop,flat,1.011640252,2159.623588,Half Bound,Half Bound
382,pincushion_ff6_flatxypts.csv,1,48.25,0.29015544,0.227979275,0,0.368193179,0.385842881,0.350543478,2040.200412,Half Bound,371.729045,373.7038969,0.321243523,0.196891192,-0.020725389,Rotary Gallop,flat,1.011640252,2016.725222,Half Bound,Half Bound
383,pincushion_ff6_flatxypts.csv,2,56.5,0.353982301,0.159292035,0.088495575,0.415564939,0.424701306,0.406428571,1631.004127,Transverse Gallop,311.2250208,318.8861221,0.371681416,0.168141593,0.061946903,Transverse Gallop,flat,1.011640252,1612.237279,Half Bound,Half Bound
384,pincushion_ff6_flatxypts.csv,3,59,0.389830508,0.254237288,0.050847458,0.458168457,0.482758621,0.445873375,1231.927156,Transverse Gallop,229.7709948,268.5689746,0.415254237,0.245762712,0.059322034,Transverse Gallop,flat,1.011640252,1217.752214,Half Bound,Half Bound
385,pincusion_f1_polexypts.csv,1,34.25,0.408759124,0.058394161,0,0.546464646,0.535353535,0.557575758,1764.775281,Half Bound,213.3835084,217.0492909,0.408759124,0,-0.04379562,Bound,pole,1.091124426,1617.391416,Bound,Bound
386,pincusion_f1_polexypts.csv,2,40.25,0.347826087,0,-0.074534161,0.58334021,0.58452381,0.582156611,1584.36018,Bound,243.5705682,238.594781,0.397515528,0.02484472,-0.02484472,Bound,pole,1.091124426,1452.043545,Bound,Bound
387,pincusion_f1_polexypts.csv,3,43.75,0.411428571,0.068571429,-0.022857143,0.572601817,0.558441558,0.586762075,1441.995944,Rotary Gallop,218.0485427,220.4512755,0.457142857,0.068571429,0.022857143,Half Bound,pole,1.091124426,1321.56875,Bound,Bound
388,pincusion_f1_polexypts.csv,4,43.5,0.643678161,0.16091954,0.091954023,0.514729384,0.490277778,0.539180991,1385.246302,Transverse Gallop,259.0163263,254.3226626,0.551724138,0.137931034,0,Half Bound,pole,1.091124426,1269.558512,Half Bound,Half Bound
389,porkchop_ff1_flatxypts.csv,1,47.5,0.652631579,0.2,-0.063157895,0.298321269,0.29020979,0.306432749,2647.972366,Rotary Gallop,556.1140206,440.6719083,0.642105263,0.168421053,-0.073684211,Rotary Gallop,flat,1.011640252,2617.50396,Half Bound,Half Bound
390,porkchop_ff1_flatxypts.csv,2,37,0.378378378,0.162162162,0,0.350499623,0.265705128,0.435294118,2392.500255,Half Bound,353.4119559,310.1907512,0.459459459,0.135135135,-0.013513514,Rotary Gallop,flat,1.011640252,2364.971392,Half Bound,Half Bound
391,primrose_f5_polexypts.csv,1,41,0.487804878,0.073170732,-0.024390244,0.55429439,0.592105263,0.516483516,1384.217387,Rotary Gallop,243.5538606,274.310146,0.463414634,0.195121951,0.06097561,Transverse Gallop,pole,1.091124426,1268.615525,Bound,Half Bound
392,primrose_f5_polexypts.csv,2,31.75,0.283464567,0.118110236,-0.031496063,0.512909472,0.50802139,0.517797553,2026.8823,Rotary Gallop,269.9107871,257.3224096,0.299212598,0.102362205,-0.062992126,Rotary Gallop,pole,1.091124426,1857.608767,Half Bound,Half Bound
393,primrose_f5_polexypts.csv,3,27,0.444444444,0.037037037,0,0.525,0.5,0.55,2323.20284,Bound,265.5795965,249.1657732,0.444444444,-0.018518519,-0.018518519,Bound,pole,1.091124426,2129.182323,Bound,Bound
394,primrose_f6_polexypts.csv,1,32.75,0.396946565,0.122137405,0.030534351,0.522474747,0.522727273,0.522222222,1745.67461,Half Bound,241.8711888,230.2863124,0.396946565,0.091603053,0,Half Bound,pole,1.091124426,1599.885924,Half Bound,Bound
395,primrose_f6_polexypts.csv,2,35.5,0.253521127,0.281690141,0,0.471148976,0.514671815,0.427626137,1992.692477,Half Bound,271.9660464,281.2454205,0.323943662,0.225352113,-0.014084507,Rotary Gallop,pole,1.091124426,1826.274281,Half Bound,Half Bound
396,primrose_f6_polexypts.csv,3,30,0.5,0.066666667,0.066666667,0.516954023,0.525287356,0.50862069,2032.751127,Transverse Gallop,232.39828,246.300639,0.483333333,0.083333333,0.05,Half Bound,pole,1.091124426,1862.987463,Bound,Bound
397,primrose_f6_polexypts.csv,4,30.5,0.393442623,0.163934426,0.032786885,0.500738916,0.517241379,0.484236453,2246.792382,Half Bound,278.0590188,282.1157422,0.409836066,0.114754098,0.032786885,Half Bound,pole,1.091124426,2059.153226,Half Bound,Half Bound
398,qu1_f3_anglexypts.csv,1,35.25,0.425531915,0.056737589,0.028368794,0.404726891,0.450793651,0.358660131,3553.250811,Half Bound,490.2368314,502.7790388,0.496453901,0.014184397,0.028368794,Bound,angle,1.409954048,2520.118167,Bound,Bound
399,scratchami_ff1_flatxypts.csv,1,59.75,0.418410042,0.464435146,0.317991632,0.501625847,0.520401758,0.482849937,1116.121347,Transverse Gallop,268.7147502,270.0023644,0.410041841,0.476987448,0.259414226,Transverse Gallop,flat,1.011640252,1103.278902,Canter,Canter
400,sharpie_ff10_flatxypts.csv,1,53.5,0.523364486,0.112149533,0.056074766,0.499639954,0.535849057,0.463430851,1170.619622,Transverse Gallop,241.0052904,240.699126,0.495327103,0.158878505,0.009345794,Half Bound,flat,1.020798077,1146.769031,Half Bound,Half Bound
401,sharpie_ff10_flatxypts.csv,2,55.25,0.307692308,0.416289593,0.108597285,0.477165378,0.542847503,0.411483254,1210.562314,Transverse Gallop,231.4882185,262.442184,0.380090498,0.380090498,0.099547511,Transverse Gallop,flat,1.020798077,1185.897918,Gallop,Half Bound
402,sharpie_ff10_flatxypts.csv,3,59.25,0.286919831,0.421940928,0.185654008,0.506565024,0.542857143,0.470272904,1036.206667,Transverse Gallop,218.1439611,219.6670336,0.396624473,0.371308017,0.219409283,Transverse Gallop,flat,1.020798077,1015.09465,Canter,Canter
403,sharpie_ff10_flatxypts.csv,4,68,0.441176471,0.411764706,0.367647059,0.557657947,0.641791045,0.515591398,746.1973028,Transverse Gallop,177.1886494,204.1196991,0.558823529,0.411764706,0.426470588,Transverse Gallop,flat,1.020798077,730.9940326,Canter,Canter
404,sharpie_ff11_flatxypts.csv,1,47,0.340425532,0.127659574,0.021276596,0.334086751,0.349574468,0.318599034,2363.891141,Half Bound,432.9461036,432.7400683,0.340425532,0.138297872,-0.021276596,Rotary Gallop,flat,1.020798077,2315.728443,Half Bound,Half Bound
405,sharpie_ff12_flatxypts.csv,1,41.75,0.311377246,0.167664671,-0.047904192,0.385714286,0.404761905,0.366666667,2299.730222,Rotary Gallop,431.5176984,390.086658,0.335329341,0.143712575,-0.071856287,Rotary Gallop,flat,1.020798077,2252.874759,Half Bound,Half Bound
406,sharpie_ff12_flatxypts.csv,2,43.75,0.457142857,0.137142857,-0.045714286,0.359469697,0.393181818,0.325757576,2466.739405,Rotary Gallop,413.4234609,422.3042296,0.502857143,0.137142857,-0.034285714,Rotary Gallop,flat,1.020798077,2416.481242,Half Bound,Half Bound
407,sharpie_ff13_flatxypts.csv,1,48.5,0.515463918,0.12371134,0.020618557,0.375863489,0.417813934,0.333913043,2033.725144,Half Bound,390.8390289,391.4928459,0.546391753,0.12371134,-0.010309278,Rotary Gallop,flat,1.020798077,1992.289356,Half Bound,Half Bound
408,sharpie_ff14_flatxypts.csv,1,53.75,0.390697674,0.148837209,-0.037209302,0.330242792,0.333441558,0.327044025,1941.741199,Rotary Gallop,512.9690911,456.082907,0.409302326,0.148837209,-0.027906977,Rotary Gallop,flat,1.020798077,1902.179522,Half Bound,Half Bound
409,sharpie_ff14_flatxypts.csv,2,41.5,0.602409639,0.240963855,-0.072289157,0.40923058,0.44505814,0.37340302,2097.927079,Rotary Gallop,277.2059946,334.3844269,0.662650602,0.253012048,-0.036144578,Rotary Gallop,flat,1.020798077,2055.18322,Half Bound,Half Bound
410,sharpie_ff14_flatxypts.csv,3,48.5,0.556701031,0.226804124,0,0.457943594,0.489583333,0.426303855,1495.213627,Half Bound,242.9227268,263.2778793,0.587628866,0.226804124,-0.030927835,Rotary Gallop,flat,1.020798077,1464.749651,Half Bound,Half Bound
411,sharpie_ff15_flatxypts.csv,1,44.25,0.632768362,0.203389831,-0.04519774,0.384471026,0.312626263,0.456315789,1785.175141,Rotary Gallop,290.542191,293.9528909,0.677966102,0.237288136,0.13559322,Transverse Gallop,flat,1.020798077,1748.803393,Half Bound,Gallop
412,sharpie_ff15_flatxypts.csv,2,45.5,0.505494505,0.065934066,-0.021978022,0.371794872,NA,0.371794872,1615.027205,Rotary Gallop,NA,285.0956428,0.56043956,0.054945055,-0.021978022,Rotary Gallop,flat,1.020798077,1582.122108,Bound,Bound
413,sharpie_ff16_flatxypts.csv,1,52.75,0.417061611,0.28436019,-0.018957346,0.292915279,0.311320755,0.274509804,2571.069051,Rotary Gallop,563.2302242,508.6868658,0.407582938,0.218009479,-0.009478673,Rotary Gallop,flat,1.020798077,2518.685241,Half Bound,Half Bound
414,sharpie_ff16_flatxypts.csv,2,44.25,0.474576271,0.271186441,-0.02259887,0.316150804,0.319293478,0.31300813,2568.744032,Rotary Gallop,433.1589646,426.1706318,0.485875706,0.248587571,-0.02259887,Rotary Gallop,flat,1.020798077,2516.407593,Half Bound,Half Bound
415,sharpie_ff1_flatxypts.csv,1,40,0.525,0.2,-0.025,0.325311513,0.326298701,0.324324324,2389.815373,Rotary Gallop,335.769815,362.8171069,0.55,0.175,0,Half Bound,flat,1.011640252,2362.317403,Half Bound,Half Bound
416,sharpie_ff2_flatxypts.csv,1,45.75,0.43715847,0.174863388,-0.06557377,0.409195112,0.439079879,0.379310345,1992.878698,Rotary Gallop,286.9677747,355.0707348,0.459016393,0.207650273,-0.054644809,Rotary Gallop,flat,1.011640252,1969.948007,Half Bound,Half Bound
417,sharpie_ff2_flatxypts.csv,2,49.66666667,0.543624161,0.281879195,-0.120805369,0.422140523,0.470588235,0.397916667,1486.07703,Rotary Gallop,252.4603553,279.3662809,0.593959732,0.291946309,-0.110738255,Rotary Gallop,flat,1.011640252,1468.977759,Half Bound,Half Bound
418,sharpie_ff4_flatxypts.csv,1,34.25,0.408759124,0.204379562,-0.116788321,0.431552372,0.461174242,0.401930502,2529.420464,Rotary Gallop,253.7378839,348.7399512,0.408759124,0.248175182,-0.087591241,Rotary Gallop,flat,1.011640252,2500.316154,Half Bound,Half Bound
419,sharpie_ff5_flatxypts.csv,1,40.5,0.617283951,0.148148148,-0.049382716,0.468527917,0.499061914,0.437993921,1791.177064,Rotary Gallop,239.3600208,289.222267,0.679012346,0.160493827,0,Half Bound,flat,1.011640252,1770.567215,Half Bound,Half Bound
420,sharpie_ff5_flatxypts.csv,2,40,0.475,0.15,0,0.474937343,NA,0.474937343,1444.608555,Half Bound,NA,221.627634,0.5,0.175,0.025,Half Bound,flat,1.011640252,1427.986433,Half Bound,Half Bound
421,sharpie_ff6_flatxypts.csv,1,42,0.380952381,0.071428571,-0.095238095,0.374593764,0.377470356,0.371717172,2241.85863,Rotary Gallop,299.443546,320.9929412,0.416666667,0.095238095,-0.071428571,Rotary Gallop,flat,1.011640252,2216.063097,Bound,Bound
422,sharpie_ff7_flatxypts.csv,1,41.25,0.509090909,0.193939394,0,0.382427296,0.357345434,0.407509158,2074.136114,Half Bound,278.6899872,315.7224549,0.484848485,0.206060606,0,Half Bound,flat,1.020798077,2031.87698,Half Bound,Half Bound
423,sharpie_ff7_flatxypts.csv,2,47.5,0.463157895,0.231578947,0.042105263,0.410746857,0.399224806,0.422268908,1563.630187,Half Bound,216.7475955,275.8124832,0.442105263,0.242105263,0.021052632,Half Bound,flat,1.020798077,1531.77227,Half Bound,Half Bound
424,sharpie_ff8_flatxypts.csv,1,39.75,0.27672956,0.176100629,-0.075471698,0.434466617,0.396205962,0.472727273,1866.555218,Rotary Gallop,287.2068038,262.9518277,0.289308176,0.150943396,-0.075471698,Rotary Gallop,flat,1.020798077,1828.525406,Half Bound,Half Bound
425,sharpie_ff8_flatxypts.csv,2,49.25,0.324873096,0.284263959,0.020304569,0.428747072,0.478723404,0.378770739,1558.301805,Half Bound,293.8900914,321.9091018,0.345177665,0.274111675,-0.010152284,Rotary Gallop,flat,1.020798077,1526.55245,Half Bound,Half Bound
426,sharpie_ff8_flatxypts.csv,3,46.5,0.23655914,0.322580645,0.021505376,0.4466461,0.459183673,0.434108527,1642.297892,Half Bound,301.9660773,287.9281125,0.311827957,0.23655914,0.010752688,Half Bound,flat,1.020798077,1608.837172,Half Bound,Half Bound
427,sharpie_ff9_flatxypts.csv,1,44.75,0.290502793,0.156424581,-0.022346369,0.408244681,0.396034816,0.420454545,2183.792844,Rotary Gallop,439.1382692,408.6970855,0.324022346,0.078212291,-0.022346369,Rotary Gallop,flat,1.020798077,2139.299528,Half Bound,Bound
428,sharpie_ff9_flatxypts.csv,2,33.75,0.474074074,0.207407407,0.059259259,0.369118575,0.310132576,0.428104575,2273.473799,Transverse Gallop,233.3924474,315.2395636,0.459259259,0.237037037,0.207407407,Transverse Gallop,flat,1.020798077,2227.153294,Half Bound,Gallop
429,tegan_f1_polexypts.csv,1,31.5,0.444444444,0,0,0.531921191,0.553605313,0.510237069,1808.870535,Bound,227.2527835,228.1653812,0.46031746,0.015873016,-0.031746032,Bound,pole,1.091124426,1657.804089,Bound,Bound
430,tegan_f1_polexypts.csv,2,32,0.5,0.09375,-0.09375,0.525606366,0.441837732,0.609375,1817.556466,Rotary Gallop,221.1228172,218.4011849,0.34375,0.078125,-0.21875,Rotary Gallop,pole,1.091124426,1665.764621,Bound,Bound
431,tegan_f1_polexypts.csv,3,30.75,0.552845528,0.097560976,-0.032520325,0.545189099,0.550055617,0.540322581,1913.108168,Rotary Gallop,243.4147633,241.2386936,0.536585366,0.06504065,-0.016260163,Rotary Gallop,pole,1.091124426,1753.336396,Bound,Bound
432,tegan_f1_polexypts.csv,4,32.5,0.523076923,0.123076923,0.030769231,0.56936553,0.560606061,0.578125,2110.465932,Half Bound,256.230126,255.5196296,0.523076923,0.138461538,0.015384615,Half Bound,pole,1.091124426,1934.211976,Half Bound,Half Bound
433,tegan_f2_polexypts.csv,1,39,0.487179487,0.025641026,-0.025641026,0.638855525,0.631205674,0.646505376,1189.41059,Bound,163.0590177,168.5737818,0.576923077,0.038461538,-0.025641026,Bound,pole,1.091124426,1090.07787,Bound,Bound
434,tegan_f2_polexypts.csv,2,51.25,0.585365854,0.07804878,0.07804878,0.627087612,0.661490683,0.592684542,950.9506615,Transverse Gallop,193.433329,181.1297849,0.526829268,0.107317073,0.009756098,Half Bound,pole,1.091124426,871.5327408,Bound,Half Bound
435,tegan_f2_polexypts.csv,3,45.5,0.505494505,0,0.021978022,0.549921772,0.578063241,0.521780303,1311.803154,Bound,222.097528,229.0645236,0.516483516,0.021978022,0.021978022,Bound,pole,1.091124426,1202.248912,Bound,Bound
436,tegan_f2_polexypts.csv,4,44.5,0.426966292,0.08988764,-0.02247191,0.57305038,0.596825397,0.549275362,1318.188295,Rotary Gallop,226.2827326,222.1301809,0.471910112,0.06741573,0.02247191,Half Bound,pole,1.091124426,1208.100803,Bound,Bound
437,tegan_f2_polexypts.csv,5,41.75,0.45508982,0.071856287,0.047904192,0.517100428,0.500541126,0.533659731,1553.872753,Half Bound,263.5571256,254.7787964,0.45508982,0.05988024,0.035928144,Half Bound,pole,1.091124426,1424.102253,Bound,Bound
438,tegan_f3_polexypts.csv,1,44,0.568181818,0.204545455,-0.022727273,0.670011687,0.693423598,0.646599777,1183.5427,Rotary Gallop,182.3613038,187.1366891,0.647727273,0.261363636,-0.011363636,Rotary Gallop,pole,1.091124426,1084.700033,Half Bound,Half Bound
439,tegan_f3_polexypts.csv,2,44,0.681818182,0.363636364,-0.090909091,0.586151408,0.576595745,0.595707071,1330.380567,Rotary Gallop,224.9822451,202.4852951,0.647727273,0.352272727,-0.113636364,Rotary Gallop,pole,1.091124426,1219.274847,Half Bound,Half Bound
440,tegan_f3_polexypts.csv,3,38.25,0.679738562,0.444444444,-0.287581699,0.590017939,0.601753049,0.578282828,1428.875754,Rotary Gallop,202.9142741,230.8630822,0.692810458,0.418300654,-0.209150327,Rotary Gallop,pole,1.091124426,1309.544283,Half Bound,Half Bound
441,tegan_f3_polexypts.csv,4,40.5,0.567901235,0.222222222,-0.049382716,0.62462309,0.590592334,0.658653846,1475.625022,Rotary Gallop,235.449427,207.3859129,0.567901235,0.24691358,-0.037037037,Rotary Gallop,pole,1.091124426,1352.389321,Half Bound,Half Bound
442,tegan_f4_polexypts.csv,1,36,0.611111111,0.083333333,0,0.575020886,0.507936508,0.642105263,1572.698782,Half Bound,222.7020754,226.6513441,0.541666667,0.152777778,-0.055555556,Rotary Gallop,pole,1.091124426,1441.35604,Bound,Half Bound
443,tegan_f4_polexypts.csv,2,41.25,0.557575758,0.145454545,0.024242424,0.533291708,0.548809524,0.517773893,1589.798586,Half Bound,262.3120277,242.9355147,0.581818182,0.181818182,0.012121212,Half Bound,pole,1.091124426,1457.027767,Half Bound,Half Bound
444,tegan_f4_polexypts.csv,3,41,0.585365854,0.268292683,-0.024390244,0.524543722,0.560119048,0.488968396,1683.320599,Rotary Gallop,259.5463588,260.0596959,0.646341463,0.268292683,0.024390244,Half Bound,pole,1.091124426,1542.73936,Half Bound,Half Bound
445,tegan_f4_polexypts.csv,4,41.25,0.557575758,0.16969697,0.024242424,0.454682056,0.480792683,0.428571429,1742.755053,Half Bound,277.8704928,288.7327121,0.557575758,0.193939394,-0.036363636,Rotary Gallop,pole,1.091124426,1597.210191,Half Bound,Half Bound
446,tegan_ff1_flatxypts.csv,1,56.25,0.728888889,0.448888889,0.306666667,0.447221606,0.481406356,0.413036857,1344.94375,Transverse Gallop,305.6284983,320.8092696,0.693333333,0.48,0.342222222,Transverse Gallop,flat,1.011640252,1329.468403,Gallop,Gallop
447,tegan_ff1_flatxypts.csv,2,52,0.615384615,0.25,0.115384615,0.419061874,0.438256154,0.399867594,1471.302562,Transverse Gallop,257.4693058,293.6415494,0.634615385,0.269230769,0.086538462,Transverse Gallop,flat,1.011640252,1454.37329,Gallop,Half Bound
